169,18,15483,91,1+((5)+4)+((8+3)),15483
170,18,15625,91,((1+5)+(6+2)+(5)),15625
171,18,15626,91,1+((5)+(6+2)+(6)),15626
172,18,15642,90,1+((5+6)+4)+((2)),15642
173,18,15665,90,(1+(5)+6)+((6+5)),15665
174,19,15938,91,(1+(5)+(9))+(3+(8)),15938
175,19,15958,91,1+((5))+((9)+(5))+((8)),15958
176,19,16129,91,(1+(6)+((1+2))+9),16129
177,19,16253,91,(1+(6))+(((2))+(5)+((3))),16253
178,20,16325,91,(1+(6)+((3)))+((2+5)),16325
179,20,16327,91,(1+(6)+((3)))+2+((7)),16327
180,20,16347,90,1+((6)+((3)))+((4))+((7)),16347
181,20,16385,90,1+((6)+3+(8)+(5)),16385
182,20,16565,91,(1+(6+5))+((6)+5),16565
183,20,16634,90,((1+6)+(6))+(((3))+(4)),16634
184,21,16673,90,1+((6))+((6)+7+((3))),16673
185,21,16900,91,((1+6)+(9+0+0)),16900
186,21,16901,90,((1+6)+(9))+0+1,16901
187,21,16902,90,((1+6)+(9))+0+2,16902
188,21,16903,89,((1+6)+(9))+0+3,16903
189,21,16904,89,((1+6)+(9))+0+4,16904
190,21,16905,88,((1+6)+(9))+0+5,16905
191,21,16906,88,((1+6)+(9))+0+6,16906
192,21,16907,88,1+6+((9+0)+(7)),16907
193,21,16908,87,((1+6)+(9))+0+8,16908
194,21,16909,87,((1+6)+(9))+0+9,16909
195,21,16922,86,1+((6))+((9+2)+(2)),16922
196,21,16981,86,((1+6)+(9))+(8+1),16981
197,21,16989,86,((1+6)+(9))+8+(9),16989
198,22,17424,88,((1+7)+(4+(2))+4),17424
199,23,17488,87,(1+7)+(4+(8)+(8)),17488
200,23,17552,87,((1+7))+((5+5)+((2))),17552
201,23,17688,88,1+7+((6))+((8)+(8)),17688
202,23,17689,87,(1+7+(6)+8+(9)),17689
203,23,17739,87,1+(7)+((7)+3+(9)),17739
204,24,17956,88,((1+7)+9+(5)+(6)),17956
205,26,18742,91,1+((8))+((7+4))+(2),18742
206,26,18834,91,1+(8)+((8+3)+(4)),18834
207,26,18874,91,(1+(8))+8+((7+4)),18874
208,27,18947,91,(1+(8))+(9)+((4+7)),18947
209,27,19396,92,((1+9))+(((3))+9)+((6)),19396
210,27,19409,92,((1+9))+((4+0)+(9)),19409
211,28,19558,92,1+((9))+((5)+(5)+(8)),19558
212,28,19625,92,((1+9)+(6)+(2))+(5),19625
213,28,19733,92,1+((9))+(7)+(((3)))+(((3))),19733
214,29,19882,92,1+(9+(8)+(8)+(2)),19882
215,29,20754,96,2+((0+7+5))+(4),20754
216,30,21298,98,((2))+1+(((2)))+((9)+(8)),21298
217,30,21325,98,(2+1)+(((3)+2)+(5)),21325
218,31,21904,100,((2+1+9)+0+4),21904
219,31,22178,101,(((2))+((2+1)))+((7)+(8)),22178
220,32,22228,101,(((2))+2)+((2)+((2)+8)),22228
221,33,22536,101,(((2)+(2))+5+((3)))+(6),22536
222,34,22713,102,(((2)))+(((2)))+((7)+(1+(3))),22713
223,34,22756,102,((2+2))+((7+5)+6),22756
224,34,22865,102,((2)+((2)+8))+(6+(5)),22865
225,35,23168,102,(((2))+((3)+1)+(6))+(8),23168
226,36,23385,103,(((2)))+(((3)+3)+8)+(5),23385
227,36,23479,103,2+(((3)))+(4)+((7)+(9)),23479
228,37,23691,103,2+(((3))+(6))+((9+1)),23691
229,38,23857,104,((2+(3)))+((8)+(5)+7),23857
230,38,23985,104,(((2)))+((3+9)+8)+((5)),23985
231,38,23987,103,2+((3+9))+(8+(7)),23987
232,39,24336,104,(2+4+((3)+3)+6),24336
233,39,24338,104,2+(4+((3)+3)+8),24338
234,40,24537,104,(((2)))+((4))+((5)+((3))+(7)),24537
235,40,24649,104,((2+4)+(6)+4+(9)),24649
236,42,25276,107,2+((5))+(((2)+7)+(6)),25276
237,42,25297,106,((2))+((5)+(2)+(9)+(7)),25297
238,42,25298,106,(((2)+5))+((2+9))+((8)),25298
239,44,25928,108,2+5+((9)+((2))+(8)),25928
240,44,25948,108,2+(5)+((9)+(4)+(8)),25948
241,44,26225,108,(((2)+6+2)+((2)))+((5)),26225
242,44,26244,108,(2+(6+2+4)+(4)),26244
243,44,26333,108,2+6+(((3))+((3)))+((3)),26333
244,45,26624,109,(((2))+(6+6))+(((2))+(4)),26624
245,46,26688,108,(((2)+6)+(6))+((8))+((8)),26688
246,46,26912,109,((2+6)+(9+1))+((2)),26912
247,46,26918,108,((2))+6+((9+1)+(8)),26918
248,47,27348,110,2+(7)+(((3)))+((4+8)),27348
249,48,27637,110,(2+7)+((6)+((3))+(7)),27637
250,48,27639,110,2+((7)+(6)+((3)))+(9),27639
251,48,27675,110,(((2)+7)+(6))+((7))+((5)),27675
252,49,27925,110,((2+7)+(9))+(((2))+(5)),27925
253,49,28132,111,(((2)+8))+(1+((3))+(2)),28132
254,49,28133,110,(((2)))+((8)+1+((3)))+(((3))),28133
255,49,28196,110,(2)+((8)+(1+9))+((6)),28196
256,49,28224,110,((2)+(8+2)+((2)+4)),28224
257,49,28226,109,2+((8)+(2)+((2)+6)),28226
258,49,28228,109,(2)+((8+2)+(2)+(8)),28228
259,50,28288,109,((2+8)+(2)+(8))+(8),28288
260,50,28570,109,2+((8+5))+7+0,28570
261,50,28571,109,2+((8+5))+7+1,28571
262,50,28572,109,2+((8+5))+7+2,28572
263,50,28573,108,2+((8+5))+7+3,28573
264,50,28574,108,2+((8+5))+7+4,28574
265,50,28575,107,2+((8+5))+7+5,28575
266,50,28576,107,2+8+5+((7+6)),28576
267,50,28577,107,2+((8+5))+7+7,28577
268,51,28578,106,2+((8+5))+7+8,28578
269,51,28579,106,2+((8+5))+7+9,28579
270,51,28595,105,(((2)+8)+(5))+9+(5),28595
271,51,28661,105,(2+8)+((6+6+1)),28661
272,51,28667,105,(2+8)+6+((6+7)),28667
273,51,28825,105,(((2)))+8+((8+(2))+(5)),28825
274,51,28885,105,(2+8+8)+((8+5)),28885
275,51,28916,105,((2))+((8)+(9+1)+6),28916
276,51,28932,104,((2))+(8+(9)+((3)))+((2)),28932
277,51,28936,104,(((2))+(8)+(9)+(3))+(6),28936
278,52,29162,104,(((2)+9)+1)+6+(((2))),29162
279,52,29189,104,(((2)+9)+1)+(8+9),29189
280,52,29235,104,(((2)+9))+((2)+3)+((5)),29235
281,52,29237,104,(((2)))+(9)+((2+(3))+(7)),29237
282,52,29257,103,((2))+((9)+((2))+(5)+(7)),29257
283,53,29412,103,(((2)))+((9+4)+1)+(((2))),29412
284,53,29497,103,(2+(9+4))+(9+7),29497
285,53,29522,103,(((2)+9))+((5)+(2)+2),29522
286,53,29523,103,(((2)))+(9)+((5))+(((2)+(3))),29523
287,53,29525,102,((2+9)+(5+2))+((5)),29525
288,54,29942,103,(2)+9+((9+4)+(2)),29942
289,55,30276,104,(3+0+2+(7+6)),30276
290,55,30634,105,(3)+(0+6+((3)+4)),30634
291,56,31338,107,(3)+((1+(3)+3)+8),31338
292,58,32325,110,(((3))+((2))+((3)))+((2))+((5)),32325
293,58,32436,110,(((3))+2+(4)+((3)))+(6),32436
294,59,32498,110,(((3)))+((2))+((4)+(9)+(8)),32498
295,59,32677,110,(3+2+(6+7))+((7)),32677
296,60,32761,110,((3)+2+(7+6)+1),32761
297,60,32764,110,3+((2+7)+(6+4)),32764
298,60,32853,110,(((3)+(2)))+((8))+(5+(3)),32853
299,60,32858,109,(((3)))+(((2)+8)+5)+((8)),32858
300,61,33130,110,(((3)))+(((3))+1+((3+0))),33130
301,61,33131,110,(((3)))+(((3))+1+((3)))+1,33131
302,61,33132,109,(((3)))+(((3))+1+((3)))+2,33132
303,61,33133,109,3+(((3)))+(1+((3))+((3))),33133
304,61,33134,108,(((3)))+(((3))+1+((3)))+4,33134
305,61,33135,108,(((3)))+(((3))+1+((3)))+5,33135
306,61,33136,108,(((3)))+(((3))+1+((3)))+6,33136
307,61,33137,107,(((3)))+(((3))+1+((3)))+7,33137
308,61,33138,107,(((3)))+(((3))+1+((3)))+8,33138
309,61,33139,107,(3)+(((3)))+(1+((3))+(9)),33139
310,61,33179,107,(((3))+((3))+1)+(7)+((9)),33179
311,61,33285,107,3+(((3)+(2)))+((8))+((5)),33285
312,61,33336,106,(((3))+3)+(((3))+((3)))+(6),33336
313,62,33489,106,((3)+((3))+4+8+(9)),33489
314,64,33866,107,(((3)))+(((3)))+8+((6+6)),33866
315,64,33937,107,((3))+(3+(9)+(3+7)),33937
316,64,33939,107,((3))+((3+9))+(((3)))+((9)),33939
317,64,33997,107,(3)+(((3))+(9))+((9)+7),33997
318,64,34232,107,3+((4)+((2)+(3)))+(2),34232
319,64,34238,107,(3)+4+((2+(3))+(8)),34238
320,64,34250,107,(((3)+4)+((2)))+(5+0),34250
321,64,34251,106,(((3)+4)+((2)))+(5)+1,34251
322,64,34252,106,(((3)+4)+((2)))+(5)+2,34252
323,64,34253,106,(((3)+4)+((2)))+(5)+3,34253
324,64,34254,105,(((3)+4)+((2)))+(5)+4,34254
325,64,34255,105,(((3)+4)+((2)))+(5)+5,34255
326,64,34256,105,(((3)+4)+((2)))+(5)+6,34256
327,64,34257,104,(((3)+4)+((2)))+(5)+7,34257
328,64,34258,104,(((3)+4)+((2)))+(5)+8,34258
329,64,34259,104,(((3)+4)+((2)))+(5)+9,34259
330,65,34298,103,(3)+((4)+((2)+9))+(8),34298
331,65,34322,103,((3))+((4)+((3)+(2)))+((2)),34322
332,66,34852,104,(((3))+(4)+(8)+(5))+(((2))),34852
333,66,34893,104,(((3))+4+8)+((9)+((3))),34893
334,67,34969,104,(3+(4+9)+6+9),34969
335,67,35158,104,(((3)))+(5+1)+((5+8)),35158
336,69,35802,106,(((3)))+((5+8+0)+2),35802
337,69,35867,106,((3))+((5+8))+((6)+(7)),35867
338,70,36418,107,(((3)))+((6))+((4+1+8)),36418
339,71,36434,107,(((3)))+((6))+(4)+(((3)+4)),36434
340,71,36499,107,((3))+((6))+((4+9))+((9)),36499
341,71,36674,107,(((3)))+((6))+((6+7))+((4)),36674
342,72,36837,107,(((3)))+((6)+8+((3))+(7)),36837
343,73,37330,108,((3))+((7)+((3)+3+0)),37330
344,73,37331,108,((3))+((7)+((3)+3))+1,37331
345,73,37332,108,((3))+((7)+((3)+3))+2,37332
346,73,37333,107,3+((7)+((3)+3))+((3)),37333
347,73,37334,107,((3))+((7)+((3)+3))+4,37334
348,73,37335,107,((3))+((7)+((3)+3))+5,37335
349,73,37336,106,((3))+((7)+((3)+3))+6,37336
350,73,37337,106,((3))+((7)+((3)+3))+7,37337
351,73,37338,106,((3))+((7)+((3)+3))+8,37338
352,73,37339,106,(3)+((7)+((3)+3))+(9),37339
353,73,37396,105,((3+7)+((3))+9)+((6)),37396
354,75,38324,108,3+((8))+(((3)+(2))+(4)),38324
355,76,38416,108,(3+(8+4)+(1+6)),38416
356,76,38564,108,3+((8+5))+((6+4)),38564
357,76,38586,108,((3))+(8)+(5)+((8+6)),38586
358,78,39204,109,(((3))+(9)+(2+0+4)),39204
359,78,39331,109,(3)+((9))+(((3))+((3)+1)),39331
360,78,39373,109,(((3)))+((9)+((3)))+7+(((3))),39373
361,79,39515,109,((3))+((9+5)+1)+((5)),39515
362,79,39601,109,(((3))+(9)+(6+0)+1),39601
363,79,39645,109,(((3))+(9)+(6))+((4)+5),39645
364,80,39933,109,(((3))+(9))+((9)+(3+3)),39933
365,80,39936,109,3+((9)+(9))+(((3))+(6)),39936
366,81,41296,112,(4+(1+(2)+9))+((6)),41296
367,84,42512,115,((4+(2)))+((5+(1+2))),42512
368,84,42593,115,((4+(2)))+((5+9))+((3)),42593
369,90,44288,120,((4)+(4))+(((2)+8)+(8)),44288
370,90,44356,119,((4))+((4+(3))+5+(6)),44356
371,91,44537,120,(4)+((4+5)+((3))+(7)),44537
372,91,44793,120,(4)+((4))+((7)+(9)+((3))),44793
373,92,44952,120,4+((4)+(9+5))+(2),44952
374,93,45344,121,((4)+(5+(3)))+((4)+4),45344
375,97,46865,124,((4)+(6+8))+((6))+((5)),46865
376,98,47298,125,((4+7))+(((2)+9))+((8)),47298
377,99,47524,126,((4+7)+(5+(2))+(4)),47524
378,99,47528,125,4+((7)+(5)+((2)+8)),47528
379,102,48665,128,((4)+(8+6))+((6)+(5)),48665
380,102,48865,128,(4)+8+((8+6)+(5)),48865
381,105,50630,132,5+((0+6+(3+0))),50630
382,105,50631,132,5+((0+6+(3)))+1,50631
383,105,50632,132,5+((0+6+(3)))+2,50632
384,105,50633,131,5+((0+6+(3)))+3,50633
385,105,50634,131,5+((0+6+(3)))+4,50634
386,105,50635,131,5+((0+6+(3)))+5,50635
387,105,50636,130,5+((0+6+(3)))+6,50636
388,105,50637,130,5+((0+6+(3)))+7,50637
389,105,50638,130,5+((0+6+(3)))+8,50638
390,105,50639,129,5+((0+6+(3)))+9,50639
391,106,50769,129,(5+0+7)+((6+9)),50769
392,108,52306,133,((5)+((2)))+(((3+0)+6)),52306
393,109,52387,133,((5)+((2)))+((3))+((8+7)),52387
394,110,52925,134,(5)+(((2)+9+2)+5),52925
395,115,54294,137,5+((4+(2))+(9+4)),54294
396,115,54298,137,5+4+(((2)+9)+(8)),54298
397,120,56169,141,(5+6+1+(6+9)),56169
398,123,57269,143,((5))+((7+(2))+(6)+(9)),57269
399,126,58546,146,((5)+(8))+((5+4+6)),58546
400,126,58589,146,(5)+((8+5)+(8)+9),58589
401,127,58722,146,((5))+((8+7)+((2)))+((2)),58722
402,129,59536,148,(5+9+5+((3)+6)),59536
403,129,59732,148,((5+9))+((7)+((3))+((2))),59732
404,134,62536,154,((6+2+5)+((3)))+(6),62536
405,136,63125,155,((6+(3))+(1+(2)))+((5)),63125
406,138,63524,156,((6+(3))+(5))+(((2))+(4)),63524
407,139,63783,156,(6)+(((3)))+((7+8))+(((3))),63783
408,142,64937,159,(6)+((4+9)+((3)))+((7)),64937
409,143,65540,160,((6+5+5))+4+0,65540
410,144,65541,159,((6+5+5))+4+1,65541
411,144,65542,159,6+((5+5+4+2)),65542
412,144,65543,159,((6+5+5))+4+3,65543
413,144,65544,158,((6+5+5))+4+4,65544
414,144,65545,158,((6+5+5))+4+5,65545
415,144,65546,157,((6+5+5))+4+6,65546
416,144,65547,157,6+5+((5+4+7)),65547
417,144,65548,157,((6+5+5))+4+8,65548
418,144,65549,156,((6+5+5))+4+9,65549
419,144,65613,156,(6)+5+(6)+(((1+3))),65613
420,144,65614,156,(6)+5+(6)+1+(((4))),65614
421,144,65634,155,6+5+6+((3))+(((4))),65634
422,144,65653,155,(6)+((5+6+5))+((3)),65653
423,144,65694,155,(6)+5+(6)+(9)+(((4))),65694
424,144,65722,155,(6+5)+(7)+((((2))))+((2)),65722
425,144,65728,154,(6+5)+7+((((2))))+(8),65728
426,145,65897,154,(6+5+8)+((9+7)),65897
427,145,65922,154,(6+5)+9+((((2))))+(((2))),65922
428,147,66572,155,6+6+((5)+7)+((((2)))),66572
429,147,66642,155,6+(6)+(6)+(((4))+2),66642
430,148,66884,155,(6)+((6))+((8+8))+(4),66884
431,148,66887,155,6+((6))+((8+8))+(7),66887
432,148,66913,154,((6))+((6+9+1))+((3)),66913
433,148,66954,154,(6)+((6))+(9)+5+(((4))),66954
434,148,66976,154,(6+6)+((9+7))+((6)),66976
435,148,67124,154,(6)+7+(1+2+((4))),67124
436,148,67232,154,((6))+(7+(2)+(3))+((((2)))),67232
437,149,67343,154,6+(7+(3))+(((4))+3),67343
438,149,67344,153,((6))+((7+(3)))+((4))+((4)),67344
439,149,67385,153,((6)+7)+((3+8+5)),67385
440,149,67388,153,((6)+7)+3+((8+8)),67388
441,149,67434,152,((6)+7)+(4+3)+(((4))),67434
442,149,67437,152,((6)+7)+(((4)))+3+(7),67437
443,149,67473,152,((6)+7)+(((4)))+7+((3)),67473
444,149,67522,152,((6))+(7)+((5))+((((2))))+((2)),67522
445,149,67528,151,((6))+7+((5))+((((2))))+(8),67528
446,151,67943,152,6+((7+9))+((4+3)),67943
447,151,67947,152,6+((7+9))+4+((7)),67947
448,151,68135,152,6+8+(((1+3))+5),68135
449,151,68136,151,((6))+8+(((1+3)))+((6)),68136
450,151,68221,151,(6)+(8)+((((2)))+(2)+1),68221
451,151,68225,151,(6)+(8)+(2)+((((2)))+5),68225
452,151,68241,150,((6)+8)+(((2)))+(((4))+1),68241
453,152,68445,151,(6+8+4)+(((4))+5),68445
454,153,68664,151,6+8+6+(6+((4))),68664
455,153,68688,150,(6)+8+(6+(8+8)),68688
456,153,68772,150,(6)+(8)+((7)+7)+((((2)))),68772
457,153,68869,150,(6+(8+8))+(6+9),68869
458,154,69272,151,6+(9)+((((2)))+7)+((2)),69272
459,154,69278,150,(6)+9+((((2)))+7)+(8),69278
460,156,69547,151,((6))+(9)+(5+((4)))+(7),69547
461,156,69722,151,((6))+(9)+((7)+(2))+((((2)))),69722
462,156,69741,150,(6)+9+(7+((4))+1),69741
463,156,69748,150,(6)+9+7+(((4))+8),69748
464,156,69783,150,6+((9+7)+8)+((3)),69783
465,156,69813,150,(6)+(9)+(8+((1+3))),69813
466,157,70234,150,7+0+2+((3)+((4))),70234
467,157,70258,150,(7+0+(((2))))+((5)+8),70258
468,157,70274,150,(7)+(0+2+7+((4))),70274
469,157,70347,149,((7))+(0+3)+(((4)))+((7)),70347
470,157,70522,150,((7))+(0+5+((2+2))),70522
471,158,71045,150,((7))+(1+0+((4))+5),71045
472,158,71046,150,((7))+1+0+(((4))+6),71046
473,158,71249,150,(7+(1+(2)))+(((4))+9),71249
474,158,71338,150,(7)+(((1+3))+3+8),71338
475,159,71643,150,(7)+(1+(6))+(((4))+(3)),71643
476,159,72058,151,((7))+((((2+0))))+(5)+((8)),72058
477,159,72097,151,((7+2))+((0+9+7)),72097
478,159,72104,150,7+(((2+1+0)))+(((4))),72104
479,159,72122,150,((7+2))+(1+(2))+((((2)))),72122
480,160,72129,150,7+((2)+1)+((((2))))+((9)),72129
481,160,72147,149,((7+2))+1+(((4)))+(7),72147
482,160,72149,149,(7)+2+1+(((4)))+((9)),72149
483,160,72162,149,((7))+(((2))+(1+6))+((((2)))),72162
484,160,72218,149,(7+(2))+((((2))))+((1+8)),72218
485,160,72219,148,(7+(2))+((((2))))+1+((9)),72219
486,160,72234,148,(7+(2))+((((2))))+(((3)))+(4),72234
487,160,72258,148,((7)+2)+((((2))))+(5)+((8)),72258
488,160,72298,148,((7))+((((2))))+(((2)))+9+((8)),72298
489,161,72299,147,(7+(2))+((((2))))+((9))+(9),72299
490,161,72368,147,7+(((2)+(3))+(6)+(8)),72368
491,161,72418,147,((7))+((((2))))+((4))+(1+(8)),72418
492,161,72434,147,(7+2)+(((4)))+(((3)))+((4)),72434
493,161,72435,146,(7)+((((2)))+4+(3))+(5),72435
494,162,72529,146,(7+((2))+(5))+((((2)))+9),72529
495,162,72632,146,(7+((2)))+6+(((3)))+((((2)))),72632
496,162,72634,146,((7))+2+6+((3)+((4))),72634
497,163,72832,146,7+((((2))))+(8)+(((3))+(2)),72832
498,163,72834,146,((7)+2)+8+((3)+((4))),72834
499,163,72835,145,(7)+((((2))))+(8)+(((3)))+((5)),72835
